sourceSku,sourceBrand,sourceName,relationType,confidence,score,targetSku,targetBrand,targetName,matchTokens,patternLabel,sourceField,evidence
MGPS-6046F2R,MG PS,MG PS Yedek Cırtlı El Kil Pedi (2 Adet) 12x8 cm - Aplikatör Clay Pad Sponge Block,use_before,medium,17,Q2M-RWYA1000M,GYEON,GYEON QM RestartWash Seramik Kaplama PPF Yenileyici Asidik Şampuan - 1000 ml -Konsantre,"kaplama,ppf,seramik",X öncesi(nde),description,"[X öncesi(nde)] …ve kireç lekesini çiziksiz temizler. • PPF / Seramik Kaplama Öncesi Taze ped, görünmez film ve yağları kal…"
MGPS-6046R,MG PS,MG PS Aplikatörlü El Kil Pedi 12x8 cm (Kırmızı) - Cırtlı Clay Pad Sponge Block,use_before,medium,17,Q2M-RWYA1000M,GYEON,GYEON QM RestartWash Seramik Kaplama PPF Yenileyici Asidik Şampuan - 1000 ml -Konsantre,"kaplama,ppf,seramik",X öncesi(nde),description,[X öncesi(nde)] …erini çiziksiz bir şekilde temizler. • PPF / Seramik Kaplama Öncesi Kaplama öncesinde görünmez kalıntıları…
NPMW6555,MG PS,MG PS Ara Kesim Pasta Keçesi 5'li Paket 65/55mm - Beyaz,use_with,medium,17,487988,FLEX,FLEX XCE/XFE Orbital Polisaj Makineleri Uyumlu Velcro Taban 150mm,"makineleri,polisaj",X ile (birlikte) kullan,faq#1059,[X ile (birlikte) kullan] …Nano ve mini polisaj makineleri ile kullanılır.…
RE180F-C,MG PS,MG PS Orbital Ara Kesim İnce Pasta Süngeri (Kırmızı) ) - 175/155 mm,use_with,medium,17,22748.261.001,MENZERNA,MENZERNA One-Step Polish 3in1 Tek Adım Pasta Cila Koruma - 1 lt,"3in1,one,polish,step",X ile (birlikte) kullan,faq#1069,"[X ile (birlikte) kullan] …Menzerna 2200, 2500 ve One Step Polish 3in1 gibi orta kesim pastaları ile kullanılır.…"
RE200F,MG PS,MG PS Rotary Ara Kesim İnce Pasta Süngeri (Kırmızı) - 200 mm,use_with,medium,17,22748.261.001,MENZERNA,MENZERNA One-Step Polish 3in1 Tek Adım Pasta Cila Koruma - 1 lt,"3in1,one,polish,step",X ile (birlikte) kullan,faq#1101,"[X ile (birlikte) kullan] …Menzerna 2200, 2500 ve One Step Polish 3in1 gibi orta kesim pastaları ile kullanılır.…"
07006.056.001,MENZERNA,Menzerna 495P Parlatıcı Katı Cila Beyaz Plastik Kompozit Değerli Metaller Boyalı Yüzey Parlatıcı – 1250 Gr,use_after,medium,16,12002.056.001,MENZERNA,Menzerna GW16 Parlatıcı Katı Cila Bej Plastik Kompozit Boyalı Yüzey Parlatıcı – 1200 Gr,"kompozit,plastik",X üzerine uygulanır,description,[X üzerine uygulanır] …Öne Çıkan Avantajları: • Profesyonel: Plastik ve kompozit yüzeyler üzerine kullanım için geliştirilmiştir • Çok Yönlü: Un…
12001.056.001,MENZERNA,Menzerna GW18 Kesici Katı Cila Bej Plastik Kompozit Boyalı Yüzey Parlatıcı – 1150 Gr,use_after,medium,16,07006.056.001,MENZERNA,Menzerna 495P Parlatıcı Katı Cila Beyaz Plastik Kompozit Değerli Metaller Boyalı Yüzey Parlatıcı – 1250 Gr,"kompozit,plastik",X üzerine uygulanır,description,[X üzerine uygulanır] …Öne Çıkan Avantajları: • Profesyonel: Plastik ve kompozit yüzeyler üzerine kullanım için geliştirilmiştir • Güvenli: Aşır…
513547,FLEX,"FLEX Pasta Cila Vidalama ve Temizlik Fırça Seti - PXE80 Mini Polisaj, DD 2G Şarjlı Matkap,3lü Fırça",accessories,medium,16,513547-01,FLEX,"FLEX Şarjlı Vidalama ve Detaylı Temizlik Fırça Seti - DD 2G Matkap, 3lü Fırça (10.8V 2.5AH Akülü)","detayli,temizlik",X aksesuarı,description,"[X aksesuarı] …a cila, polisaj, mini onarım, vidalama, delme ve detaylı temizlik aksesuarlarını bir araya getirir. Kompakt tasarımı, gü…"
530537,FLEX,FLEX BW Cordless Blower EC Akülü Hava Üfleyici Detay Seti,use_after,medium,16,513547-01,FLEX,"FLEX Şarjlı Vidalama ve Detaylı Temizlik Fırça Seti - DD 2G Matkap, 3lü Fırça (10.8V 2.5AH Akülü)","detayli,temizlik",X sonrası(nda),description,"[X sonrası(nda)] …üfleyicidir. Boyalı yüzeyleri kurutmak, detaylı temizlik sonrası hassas yüzeylerde iz bırakmadan çalışma…"
79304,INNOVACAR,INNOVACAR H2O COAT Anında Hidrofobik Etki Kazandırıcı Hızlı Cila Konsantre - 1 lt,use_with,medium,16,700097,INNOVACAR,"INNOVACAR SC0 HYDRO SEALANT Hidrofobik Seramik Bazlı Nano Koruma - 4,54 lt","hydro,sc0,sealant",X ile (birlikte) kullan,description,[X ile (birlikte) kullan] …ası W1 Quick Detailer uygulanabilir. • SC1 Sealant veya SC0 Hydro Sealant ile kombine edildiğinde 9 aya kadar koruma süresi s…
GE180F-C,MG PS,MG PS Orbital Cila/Boya Koruma Süngeri (Yeşil) - 175/155 mm,use_with,medium,16,22870.261.001,MENZERNA,MENZERNA Sealing Wax Boya Koruma Cilası - 1 lt,"koruma,sealing,wax",X ile (birlikte) kullan,faq#1061,"[X ile (birlikte) kullan] …Menzerna Power Lock, Sealing Wax ve Power Protect Ultra 2in1 gibi koruma ürünleri ile kullanılır.…"
GPRO180F-C,MG PS,MG PS Orbital Hare/Hologram Giderici Cila Süngeri (Sarı) - 175/155 mm,use_after,medium,16,26907.099.001,MENZERNA,MENZERNA Ağır Kesim Kalın Pasta Süngeri 2li Paket (Kırmızı) - 95mm,"agir,kesim,kirmizi",X sonrası(nda),faq#1050,"[X sonrası(nda)] …Evet, ağır kesim (gri) veya orta kesim (kırmızı) ped sonrası son kat olarak kullanılır.…"
P0140AK1#26263,EPOCA,EP01 FLEX Canyon Başlıklı Kimyasal Dayanımlı Ölçekli El Tipi Sprey Şişe 1 Litre - NBR,use_before,medium,16,123456,EPOCA,EPOCA TINT TEC 10 PPF Folyo Cam Filmi Uygulamaları İçin Basınçlı Pompa 10 Litre - Siyah/Beyaz,"cam,uygulamalari",X öncesi(nde),description,[X öncesi(nde)] …• Bisiklet ve motosiklet temizliği • Cam temizleyici ve film uygulamaları öncesi yüzey hazırlığı • Endüstriyel metal…
Q2M-IPE4P,GYEON,GYEON QM InteriorPack EVO İç Aksam Mikrofiber Detaylı Temizlik Bezi Seti 4'lü Paket - 40x40 cm,use_with,medium,16,Q2M-GWE4040,GYEON,GYEON QM GlassWipe EVO Cam Temizlik Bezi - 40x40 cm,"cam,evo,glasswipe",X ile (birlikte) kullan,description,[X ile (birlikte) kullan] …alanÄ±na gÃ¶re ayÄ±rarak kullanÄ±n. 2. GlassWipe EVO'yu cam temizleyici ile birlikte kullanarak camlarÄ± silin ve parlatÄ±n. 3. Interio…
Q2M-LWE40402P,GYEON,GYEON QM LeatherWipe EVO Deri Aksamlara Özel Temizleme Bezi 2'li Paket - 40x40 cm,use_with,medium,16,Q2M-LCSYA1000M,GYEON,GYEON QM LeatherCleaner Strong Güçlü Deri Temizleyici - 1000 ml -Mat Görünüm Deri Koltuk Temizleme,"deri,temizleyici",X ile (birlikte) kullan,description,"[X ile (birlikte) kullan] …döşemeler üzerindeki kirleri gidermek, temizleyici artıklarını silmek ve deri koruma ürünleri ile birlikte kullanmak için idealdir. Alkantara döşemelerde de…"
SVPRO160F,MG PS,MG PS Rotary Cila/Boya Koruma Süngeri Waffle (Siyah) - 160 mm,use_with,medium,16,22870.261.001,MENZERNA,MENZERNA Sealing Wax Boya Koruma Cilası - 1 lt,"koruma,sealing,wax",X ile (birlikte) kullan,faq#1108,"[X ile (birlikte) kullan] …Menzerna Power Lock, Sealing Wax ve tüm wax/koruma ürünleri ile kullanılır.…"
12002.056.001,MENZERNA,Menzerna GW16 Parlatıcı Katı Cila Bej Plastik Kompozit Boyalı Yüzey Parlatıcı – 1200 Gr,use_after,medium,15,07006.056.001,MENZERNA,Menzerna 495P Parlatıcı Katı Cila Beyaz Plastik Kompozit Değerli Metaller Boyalı Yüzey Parlatıcı – 1250 Gr,"boyali,kompozit",X üzerine uygulanır,description,"[X üzerine uygulanır] …an Avantajları: • Profesyonel: Plastik, kompozit ve boyalı yüzeyler üzerine kullanım için geliştirilmiştir • Özel: Akrilik…"
23003.391.001,MENZERNA,"MENZERNA Metal Polish Metal Krom, Çelik Parlatıcı - 125 gr",use_with,medium,15,373680,FLEX,FLEX 14-2 150 Rotary Yüksek Torklu Polisaj Makinesi 1400W,"makinesi,polisaj",X ile (birlikte) kullan,faq#1920,"[X ile (birlikte) kullan] …çük alanlar için elle mikrofiber bezle, geniş alanlar için küçük polisaj makinesi ile uygulama yapabilirsiniz.…"
701350,INNOVACAR,"INNOVACAR 0 SCALE Su İzi Temizleyici Kireç Çözücü ve Önleyici Konsantre - 4,54 Lt",use_before,medium,15,700405,INNOVACAR,INNOVACAR SINH HYBRID Tek Adım Hidrofobik Seramik Kaplama 30ml – Kutu Set,"kaplama,seramik",X öncesi(nde),description,[X öncesi(nde)] …konsantre bir asidik dekontaminanttır. Hem klasik temizlik hem de seramik kaplama öncesi hazırlık işlemleri için uygundur. • De…
701350,INNOVACAR,"INNOVACAR 0 SCALE Su İzi Temizleyici Kireç Çözücü ve Önleyici Konsantre - 4,54 Lt",use_before,medium,15,SGGD421,SGCB,SGCB Detaylı Temizlik 3’lü Fırça Seti – Araç İçi Dış Detay Fırçası Takımı | SGGD421,"detayli,temizlik",X öncesi(nde),description,"[X öncesi(nde)] …ni uygulamalara hazırlamak için • Far, sunroof ve cam yüzeylerde detaylı temizlik öncesi • Seramik kaplama uygulaması öncesinde…"
701422,INNOVACAR,INNOVACAR SM MICRON SHAMPOO Mikrofiber Bez Havlu Sünger Yıkama Şampuanı Konsantre - 1000 ml,use_with,medium,15,TF2136,LITTLE JOE,Little Joe Kurutma Makinesi Lavanta Koku Kapsülü 2'li Paket (Fresh Lavender) -40 Kurutma,"kurutma,makinesi",X ile (birlikte) kullan,description,[X ile (birlikte) kullan] …yıkama ve 600–800 rpm sıkma önerilir • Kurutma makinesi ile kullanıma uygun değildir SM MICRON SHAMPOO İ…
75130,FRA-BER,"FRA-BER Reef Marin, Tekne Krom Ve Çelik Parçalar İçin Pas Ve Kireç Çözücü - 750 ml",use_before,medium,15,Q2-LSE50M,GYEON,GYEON Q Leather Shield EVO Deri Aksamlar İçin Koruyucu Seramik Kaplama - 50 ml,"kaplama,koruyucu",X öncesi(nde),description,[X öncesi(nde)] …ikada sonuç verir. • Pas Onarım Öncesi: Boya veya koruyucu kaplama öncesi metal yüzeyi pürüzsüz ve pas-siz hazırl…
79291,INNOVACAR,INNOVACAR D1 IRON Demir Tozu Çözücü PH Nötr Konsantre - 500 ml,use_before,medium,15,700405,INNOVACAR,INNOVACAR SINH HYBRID Tek Adım Hidrofobik Seramik Kaplama 30ml – Kutu Set,"kaplama,seramik",X öncesi(nde),description,"[X öncesi(nde)] …minasyon INNOVACAR D1 IRON, jantlar, araç boyası ve camlar üzerindeki ferro partikülleri nazikçe çözen ve seramik kaplama öncesi ideal yüzey hazırlığı sağlayan yüksek k…"
79415,INNOVACAR,INNOVACAR N0 ODORS Etkili Koku Giderici Ve Önleyici - 500 ml,use_after,medium,15,SGGD421,SGCB,SGCB Detaylı Temizlik 3’lü Fırça Seti – Araç İçi Dış Detay Fırçası Takımı | SGGD421,"arac,ici,temizlik",X sonrası(nda),description,[X sonrası(nda)] …m sağlar • Kalıcı ferah koku etkisi • Araç içi temizlik sonrası mükemmel tamamlayıcıdır N0 ODORS İDE…
81676800,IK SPRAYERS,"IK FOAM 1,5 ve FOAM PRO 2 için Yedek Köpük Yapıcı Nozzle ve Keçe Kiti - 3 Parça",use_with,medium,15,82676,IK SPRAYERS,IK FOAM PRO 12 KÖPÜK Yapıcı Kimyasal Dayanımlı Basınçlı Pompa 12 Litre,"foam,ik,kopuk,pro",X ile uyumlu,faq#1460,"[X ile uyumlu] …IK FOAM 1.5, IK FOAM 9 ve IK FOAM PRO serisi köpük pompaları ile uyumludur.…"
Q2-PR1000M,GYEON,GYEON Q Primer Koruma Öncesi Seramik Bazlı Son Kat Cila - 1000 ml,use_with,medium,15,373680,FLEX,FLEX 14-2 150 Rotary Yüksek Torklu Polisaj Makinesi 1400W,"makinesi,polisaj",X ile (birlikte) kullan,faq#2512,[X ile (birlikte) kullan] …Bir polisaj makinesi ve Q²M Finish ped ile uygulanır.…
Q2M-CCE,GYEON,GYEON QM Clay Coarse EVO Agresif Yüzey Temizleyici Kil Hamuru - 100 gr -Kimyasala Dayanıklı,use_with,medium,15,70942,FRA-BER,FRA-BER Poker Yüksek Konsantre Fırçasız Ön Yıkama Şampuanı Ve Yağ Çözücü (1:100 Konsantre) - 25 kg,"konsantre,yuksek",X ile (birlikte) kullan,description,"[X ile (birlikte) kullan] …il hamurudur. Polybutene reçine yapısı, Q²M Iron / Tar ve yüksek konsantre Q²M ClayLube ile birlikte kullanıldığında bile çözünmez; en zorlu kirleri dakikal…"
Q2M-CM1000M,GYEON,GYEON QM Compound Çizik Giderici Pasta - 1000 ml,use_with,medium,15,373680,FLEX,FLEX 14-2 150 Rotary Yüksek Torklu Polisaj Makinesi 1400W,"makinesi,polisaj",X ile (birlikte) kullan,faq#2851,"[X ile (birlikte) kullan] …Tercih ettiğiniz mekanik polisaj makinesi ile kullanımı önerilir. El kullanımı mümkündür, ancak…"
Q2M-CMP1000M,GYEON,GYEON QM Compound+ Plus Ağır Çizik Giderici Kalın Pasta - 1000 ml,use_before,medium,15,Q2M-RWYA1000M,GYEON,GYEON QM RestartWash Seramik Kaplama PPF Yenileyici Asidik Şampuan - 1000 ml -Konsantre,"kaplama,seramik",X öncesi(nde),faq#3,"[X öncesi(nde)] …Evet, silikonsuz ve dolgusuz formülü sayesinde seramik kaplama öncesi boya hazırlığı için idealdir. GYEON Q²M…"
Q2M-CMPR1000M,GYEON,GYEON QM Compound+ Plus REDEFINED Ağır Çizik Giderici Kalın Pasta - 1000 ml,use_with,medium,15,373680,FLEX,FLEX 14-2 150 Rotary Yüksek Torklu Polisaj Makinesi 1400W,"makinesi,polisaj",X ile (birlikte) kullan,faq#2852,"[X ile (birlikte) kullan] …Tercih ettiğiniz mekanik polisaj makinesi ile kullanımı önerilir. El kullanımı mümkündür, ancak…"
Q2M-GP250M,GYEON,GYEON QM Glass Polish Cam Pastası Leke Temizleyici Kireç Çözücü Hafif Çizik Giderici - 250 ml,use_with,medium,15,373680,FLEX,FLEX 14-2 150 Rotary Yüksek Torklu Polisaj Makinesi 1400W,"makinesi,polisaj",X ile (birlikte) kullan,description,[X ile (birlikte) kullan] …a ortamı sağlar. • Çok Yönlü Uygulama: Hem elle hem de polisaj makinesi ile kullanılabilir. • Hafif Kusur Giderme: Hafif silecek…
Q2M-PM500M,GYEON,GYEON Q PurifyMaintain Antibakteriyel Yüzey Temizlik ve Bakım Spreyi - 500 ml,use_before,medium,15,Q2M-LCN1000M,GYEON,GYEON QM Leather Cleaner Natural Modern Napa Yarı Anilin Derilere Özel Temizleyici - 1000 ml,"cleaner,leather",X öncesi(nde),description,[X öncesi(nde)] …r İz bırakmadan silme İnce peluş yüzey Q²M Leather Cleaner Mild Deri bakımı & koruması öncesi hazırlık Deri yüzeylerde zemin oluşturu…
Q2M-PO1000M,GYEON,GYEON QM Polish Ara Kesim Hare Giderici Cila - 1000 ml,use_before,medium,15,Q2M-RWYA1000M,GYEON,GYEON QM RestartWash Seramik Kaplama PPF Yenileyici Asidik Şampuan - 1000 ml -Konsantre,"kaplama,seramik",X öncesi(nde),faq#19,"[X öncesi(nde)] …Evet, silikonsuz ve dolgusuz formülü sayesinde seramik kaplama öncesi final adımı olarak idealdir. GYEON Q²M…"
Q2M-PPR1000M,GYEON,GYEON QM PPF Renew PPF Folyo Temizleyici Yenileyici Ve Koruyucu Pasta - 1000 ml,use_with,medium,15,373680,FLEX,FLEX 14-2 150 Rotary Yüksek Torklu Polisaj Makinesi 1400W,"makinesi,polisaj",X ile (birlikte) kullan,faq#2869,[X ile (birlikte) kullan] …Q²M PPF Renew'u eccentric polisaj makinesi ve Q²M Eccentric Finish Pad ile uygulamanızı öneririz. Az miktarda ürün kullanın ve…
12002.056.001,MENZERNA,Menzerna GW16 Parlatıcı Katı Cila Bej Plastik Kompozit Boyalı Yüzey Parlatıcı – 1200 Gr,use_with,medium,14,07984.056.001,MENZERNA,Menzerna P175 Süper Parlatıcı Katı Cila Sarı Çok Amaçlı Yüzey Parlatıcı – 1300 Gr,"cila,p175,super",X ile (birlikte) kullan,description,"[X ile (birlikte) kullan] …ında, polyester kaplamalar, plastikler, kompozit materyaller ve vernik/lak kaplamalı ahşaplar için de P175 süper cila ürünü ile birlikte kullanıldığında mükemmel ayna parlaklığı sunar. Poliüre…"
513547,FLEX,"FLEX Pasta Cila Vidalama ve Temizlik Fırça Seti - PXE80 Mini Polisaj, DD 2G Şarjlı Matkap,3lü Fırça",accessories,medium,14,533019,FLEX,FLEX PE 150 18-EC Set Rotary Çift Akülü Kablosuz Polisaj Makinesi Seti 18V -Kömürsüz Fırçasız Motor,"fircasiz,motor",X aksesuarı,description,"[X aksesuarı] …nı bir araya getirir. Kompakt tasarımı, güçlü fırçasız motor teknolojisi ve geniş aksesuar yelpazesiyle her göreve hazır mükemmel…"
700210,FRA-BER,"FRA-BER Ko Iron Demir Tozu Sökücü Ve Jant Temizleyici (1:1 Konsantre) - 4,54 lt",use_with,medium,14,Q2-TRE30M,GYEON,GYEON Q Trim EVO Plastik Koruyucu Ve Solmuş Plastik Yenileyici Seramik Kaplama - 30ml,"kaplama,plastik",X ile uyumlu,description,"[X ile uyumlu] …face: Alaşım/çelik jant, vernikli boya, pencere camı ve plastik kaplama ile uyumlu. • Konsantre Ekonomi: Saf veya 1 : 2’y…"
70864,FRA-BER,FRA-BER Lega Jant Ve Balata Tozu Temizleyici - 750 ml,use_before,medium,14,ACC-SPG-2,KLIN,KLIN Tire Elips Lastik Parlatma Süngeri - 1 Adet,"lastik,parlatma",X öncesi(nde),description,[X öncesi(nde)] …esi zor yerlere mekanik etki ekleme. • Lastik Yanak Parlatma Öncesi: Dressing’den önce yağı ve eski kalıntı…
74062,FRA-BER,FRA-BER Nanotech Koruyucu Ve Parlatıcı Hızlı Cila Vişne Kokulu ( 1:100 Konsantre) - 1000 ml,use_with,medium,14,700743,FRA-BER,FRA-BER Kimyasala Dayanıklı Basınçlı Pompa - 2 lt,"basincli,pompa",X ile (birlikte) kullan,description,[X ile (birlikte) kullan] …ya 10–20 ml Nanotech ürünü ekleyin. 2. Elde edilen solüsyonu temiz ve ıslak yüzeye sprey şişe veya basınçlı pompa ile uygulayın. 3. Uygulama sonrası birkaç saniye bek…
76008,FRA-BER,FRA-BER Toglimoscerini Sinek Böcek Sökücü Sprey - 750 ml,use_with,medium,14,SGGD004,SGCB,SGCB Araç Yıkama Süngeri 20cm (Siyah) – Yüksek Su Emici Dayanıklı Oto Temizlik Sünger,"su,sunger,yuksek",X ile (birlikte) kullan,faq#1224,[X ile (birlikte) kullan] …Yüksek basınçlı su ve/veya yumuşak sünger ile birlikte kullanarak kurumuş kalıntıları temizleyebilirsiniz…
79290,INNOVACAR,INNOVACAR DS SCALE Asidik Temizleyici Ve Kireç Sökücü Şampuan Konsantre - 1 lt,use_with,medium,14,SGGC091,SGCB,SGCB Tornador Foam Gun Hava Girişli Köpük Tabancası - 1000 ml,"kopuk,tabancasi",X ile (birlikte) kullan,description,[X ile (birlikte) kullan] …nle dağıtın. • Bekletmeden durulayın. Köpük Tabancası ile Kullanım: • Saf veya 1:3 oranında seyreltin (25…
79290,INNOVACAR,INNOVACAR DS SCALE Asidik Temizleyici Ve Kireç Sökücü Şampuan Konsantre - 1 lt,use_before,medium,14,79296,INNOVACAR,INNOVACAR SC3 GLASS SEALANT Cam Su İtici Yağmur Kaydırıcı Nano Kaplama - 100 ml,"cam,kaplama,sc3",X öncesi(nde),description,"[X öncesi(nde)] …Öncesi Hazırlık: DS Scale, yüzeyi yağ, kir ve mineral kalıntılardan arındırarak SC3 gibi cam kaplama ürünleri öncesinde ideal bir zemin hazırlar. ANA ÖZELLİ…"
79291,INNOVACAR,INNOVACAR D1 IRON Demir Tozu Çözücü PH Nötr Konsantre - 500 ml,use_before,medium,14,24011.261.080,MENZERNA,"MENZERNA Marin, Tekne Gelcoat Boya 3in1 Tek Adım Pasta Cila Koruma - 1 lt","boya,cila,koruma",X öncesi(nde),description,"[X öncesi(nde)] …i tozu temizliğinde • Seramik kaplama, cila ve boya koruma öncesi detaylı yüzey temizliğinde • Hafif pas…"
GRY200F,MG PS,MG PS Rotary Ağır Kesim Kalın Pasta Süngeri (Gri) - 200 mm,use_with,medium,14,26935.099.001,MENZERNA,MENZERNA Rotary Polisaj Makineleri için Esnek ve Dayanıklı Ped Destek Disk Tabanlık - 148mm,"rotary,tabanlik",X ile uyumlu,faq#1095,[X ile uyumlu] …200mm rotary tabanlık diskleri ile uyumludur.…
LE3801,LITTLE JOE,Little Joe Aşk Serisi 2li Paket Vanilya Araç Kokusu (Sunshine Bliss) -45 Gün -Oto Kokusu Parfüm,accessories,medium,14,PS0931,LITTLE JOE,Little Joe Narenciye Araç Asma Koku (Citrus) -30 Gün -İpli Oto Kokusu -Ayna Parfümü,"arac,narenciye",X aksesuarı,description,"[X aksesuarı] …aç kokusu, vanilya aromalı araç kokusu, narenciye kokulu araç aksesuarı, toksik içermeyen araç kokusu, uzun sür…"
Q2-RE30M,GYEON,GYEON Q Rim EVO Jantlara Özel Koruyucu Seramik Kaplama - 30 ml,use_after,medium,14,Q2M-CMR500M,GYEON,GYEON QM Cure Matte REDEFİNED Mat Boyalı PPF Kaplı Araçlara Özel Koruyucu Bakım Spreyi - 500 ml,"cure,redefined",X üzerine uygulanır,faq#2574,[X üzerine uygulanır] …Evet — Q² CanCoat/Pro veya Q²M Cure REDEFINED ve Q²M WetCoat üzerine uygulanabilir.…
Q2M-CLR500M,GYEON,GYEON QM Clay Lube REDEFINED Kil Kaydırıcı Yoğun Konsantre - 500 ml,use_before,medium,14,Q2M-TR4000M,GYEON,GYEON QM Tar REDEFINED Zift Katran Reçine Temizleyici Ve Yapışkan Sökücü - 4000 ml,"recine,tar,zift",X öncesi(nde),description,[X öncesi(nde)] …izliği Kimyasal dekontaminasyon sırası Q²M Tar Zift & reçine çözme Kil öncesi kalıntı azaltma Q²M Bathe pH-nötr şamp…
Q2M-CLR500M,GYEON,GYEON QM Clay Lube REDEFINED Kil Kaydırıcı Yoğun Konsantre - 500 ml,use_after,medium,14,Q2M-PYA4000M,GYEON,GYEON QM Prep Seramik PPF Folyo Kaplama Öncesi Yüzey Hazırlayıcı ve Temizleyici - 4000 ml,"kaplama,oncesi",X sonrası(nda),description,[X sonrası(nda)] …umuşak tutar. Kullanım Alanları • Boya Hazırlığı – Polisaj veya kaplama öncesi gömülü demir/tar sonrası son adım • Cam & Sunroof – Su lekesi v…
Q2M-CRYA250M,GYEON,GYEON QM Cure REDEFİNED Araç Boya Koruma Ve Bakım Spreyi - 250 ml -Seramik Bazlı Koruyucu Nano Cila,use_after,medium,14,Q2M-CMR500M,GYEON,GYEON QM Cure Matte REDEFİNED Mat Boyalı PPF Kaplı Araçlara Özel Koruyucu Bakım Spreyi - 500 ml,"cure,redefined",X sonrası(nda),description,"[X sonrası(nda)] …zdaki parlaklığı tek fısla canlandırın, su damlalarının kaçışını izleyin—Cure REDEFINED ile her yıkama sonrası “taze kaplama” ışıltısına kavuşun!…"
Q2M-LCSYA1000M,GYEON,GYEON QM LeatherCleaner Strong Güçlü Deri Temizleyici - 1000 ml -Mat Görünüm Deri Koltuk Temizleme,use_before,medium,14,Q2-PC100M,GYEON,GYEON Q PurifyCoat Antibakteriyel Yüzey Koruma Seramik Kaplama - 100 ml -12 Ay Dayanım,"kaplama,koruma",X öncesi(nde),description,[X öncesi(nde)] …Alkali / SiO² yok Kaplama dostu formül Etki / Koruma Süresi Anında temizlik Kaplama öncesi hazırlık Çalışma Sıcaklığı 15 – 25 °C D…
