target_sku,section_name,category_name,question_en,answer_en,url,article_id
Q2M-CRYA250M,Q²M Cure REDEFINED,Q²M Collection,How to apply ?,Spray onto a microfibre - wipe panel by panel - can be used as drying aid on a wet car - spray directly onto drying towel - dry off - This solution can be diluted with demineralized water 1:1 to reduce the potential risk of streaks and make wiping procedure easier.,https://gyeon.zendesk.com/hc/en-us/articles/360000991778-How-to-apply,360000991778
Q2M-CMR500M,Q²M Cure Matte REDEFINED,Q²M Collection,How to apply ?,Spray onto a microfibre - wipe panel by panel - can be used as drying aid on a wet car - spray directly onto a drying towel - dry off,https://gyeon.zendesk.com/hc/en-us/articles/360000991518-How-to-apply,360000991518
_BRAND:gyeon:q2m_general,Q²M WetCoat Essence,Q²M Collection,How to use it ?,"Most of all - dilute it with distilled water. You may dilute it from 1:5 up to 1:15. Spray liberally on a clean, wet surface and rinse off immediately. Do not let dry.",https://gyeon.zendesk.com/hc/en-us/articles/360000981817-How-to-use-it,360000981817
Q2M-WCYA4000M,Q²M WetCoat,Q²M Collection,How to use it ?,"Spray liberally on a clean, wet surface and rinse off immediately. Do not let dry.",https://gyeon.zendesk.com/hc/en-us/articles/360000981637-How-to-use-it,360000981637
Q2M-PO1000M,Q²M Polish,Q²M Collection,How to apply ?,"We recommend using a mechanical polishing machine of your choice. Hand use is also possible, although it's not recommended due to its low efficiency.",https://gyeon.zendesk.com/hc/en-us/articles/360000981457-How-to-apply,360000981457
Q2M-CM1000M,Q²M Compound,Q²M Collection,How to apply ?,"Recommend use with a mechanical polishing machine of your choice. Hand use possible, although not recommended due to low efficiency.",https://gyeon.zendesk.com/hc/en-us/articles/360000990838-How-to-apply,360000990838
Q2M-CMPR1000M,Q²M Compound+ REDEFINED,Q²M Collection,How to apply ?,"Recommended use with a mechanical polishing machine of your choice. Hand use possible, although not recommended due to low efficiency.",https://gyeon.zendesk.com/hc/en-us/articles/360000989598-How-to-apply,360000989598
Q2M-PYA4000M,Q²M Prep,Q²M Collection,How to use it ?,Spray onto a Q²M PolishWipe - work section by section.,https://gyeon.zendesk.com/hc/en-us/articles/360000962017-How-to-use-it,360000962017
Q2M-BPYA1000M,Q²M Bathe+,Q²M Collection,How to use it ?,There are 3 different ways to use Q²M Bathe+ : - 1st Pour into a bucket of water between 15ml of Q²M Bathe+ - Mix the solution - Use the Q²M Smoothie to transfer the solution on your vehicle - proceed with your wash routine - 2nd Pour Q²M Bathe+ directly onto your Q²M Smoothie and proceed panel by panel your washing process - repeat for each panel - 3rd Poor 20ml of Q²M Bathe+ into your Foam Gun - Spray all over the vehicle and rinse off.,https://gyeon.zendesk.com/hc/en-us/articles/360000972658-How-to-use-it,360000972658
Q2M-BYA4000M,Q²M Bathe,Q²M Collection,How to use it ?,Pour into a bucket of water between 15-20ml of Q²M Bathe - Mix the solution - Use the Q²M Smoothie to transfer the solution on your vehicle - proceed with your wash routine,https://gyeon.zendesk.com/hc/en-us/articles/360000972398-How-to-use-it,360000972398
Q2M-TR4000M,Q²M Tar REDEFINED,Q²M Collection,How to use it ?,Spray on a small section at the time - Do not let the product dry - Rinse off.,https://gyeon.zendesk.com/hc/en-us/articles/360000961217-How-to-use-it,360000961217
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,How to use it ?,"Spray liberally over all surfaces of the car, for wheels proceed with agitation of the product - let it react and rinse off. Do not let it dry - Do not apply on hot surfaces.",https://gyeon.zendesk.com/hc/en-us/articles/360000972278-How-to-use-it,360000972278
Q2M-CLR500M,Q²M ClayLube REDEFINED,Q²M Collection,How to use it ?,We recommend the dilution before use - Spray abundantly on the selected working panel - proceed with the claying process - remove excess of product with a microfibre.,https://gyeon.zendesk.com/hc/en-us/articles/360000972178-How-to-use-it,360000972178
_BRAND:gyeon:q2m_general,Q²M ClayBars,Q²M Collection,How to use it ?,De-structure a small piece of Clay big enough to cover 1/3 of your hand - Spray abundantly Q²M ClayLube of the panel you desire to decontaminate - Wipe the piece of clay on straight motion over the selected area - Wipe excess of lubricant with a micro fiver - asses result - repeat of you still feel contamination on the touch - Once the clay if a surcharge of contamination use another piece over risking damaging the surface you are working on.,https://gyeon.zendesk.com/hc/en-us/articles/360000972058-How-to-use-it,360000972058
Q2M-WSYA1000M,Q²M WaterSpot,Q²M Collection,How to use it ?,"Spray on a small section at the time - Use a soft microfibre and wipe the affected area multiple time. If necessary – repeat the process - Do not let the product dry, especially on Glass.",https://gyeon.zendesk.com/hc/en-us/articles/360000959857-How-to-use-it,360000959857
Q2M-BGYA1000M,Q²M Bug & Grime,Q²M Collection,How to use it ?,Spray liberally on cold contaminated surface of your vehicle - Do not spray on direct sunlight - Do not let it dry - Rinse off - Re-apply if necessary.,https://gyeon.zendesk.com/hc/en-us/articles/360000959757-How-to-use-it,360000959757
Q2M-FYA4000M,Q²M Foam,Q²M Collection,How to use it ?,Dilute it from 1:5 up to 1:15 into your Foam Canon or Foamer Sprayer. Spray all over the exterior of your vehicle - Let it drag down the dirt for 3 to 5 minutes - Rinse off and proceed with your wash routine.,https://gyeon.zendesk.com/hc/en-us/articles/360000971578-How-to-use-it,360000971578
Q2M-QDYA1000M,Q²M QuickDetailer,Q²M Collection,How to apply ?,Spray liberally on a microfibre - Wipe the product on a painted surface with help of Q²M SoftWipe - Avoid spraying on a hot surface.,https://gyeon.zendesk.com/hc/en-us/articles/360000959397-How-to-apply,360000959397
_BRAND:gyeon:q2m_general,Q²M MetalPolish,Q²M Collection,How to apply ?,Please refer to the direction of use on the bottle.,https://gyeon.zendesk.com/hc/en-us/articles/360000945898-How-to-apply,360000945898
Q2M-LCN1000M,Q²M LeatherCleaner Natural,Q²M Collection,How to apply ?,Spray liberally over a small section of your leather - Brush the product onto your leather surface with help of Q²M LeatherBrush - when the whole surface is covered remove the excess of product with a microfibre - asses result - re-apply if necessary,https://gyeon.zendesk.com/hc/en-us/articles/360000945578-How-to-apply,360000945578
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong,Q²M Collection,How to apply ?,Spray liberally over a small section of your leather - Brush the product onto your leather surface with the help of Q²M LeatherBrush - when the whole surface is covered remove the excess of product with a microfibre - asses result - re-apply if necessary,https://gyeon.zendesk.com/hc/en-us/articles/360000943418-How-to-apply,360000943418
Q2M-TEYA1000M,Q²M Tire Express,Q²M Collection,How to apply ?,Dispose of one pump of product onto the applicator of your choice (you may use our Q²M MF Applicator). Rub the product over the surface of the side wall of your tire. Possible use on both wet and dry tires. Ensure optimal surface preparation with the use of Q²M TireCleaner.,https://gyeon.zendesk.com/hc/en-us/articles/360000934057-How-to-apply,360000934057
Q2M-TCYA1000M,Q²M Tire Cleaner,Q²M Collection,How to apply ?,"Spray liberally over the rubber sidewall of your tire, let it react for a brief moment & agitate - let it react and rinse off. Do not let it dry - Do not apply on hot surfaces - On dirty tires we recommend a dry application.",https://gyeon.zendesk.com/hc/en-us/articles/360000933857-How-to-apply,360000933857
Q2M-PPR1000M,Q²M PPF Renew,Q²M Collection,How to apply ?,We recommend applying Q²M PPF Renew with the use of eccentric polisher and Q²M Eccentric Finish Pad. Use a small amount of product and work at a low speed.,https://gyeon.zendesk.com/hc/en-us/articles/360000942198-How-to-apply,360000942198
Q2M-GP250M,Q²M GlassPolish,Q²M Collection,Rotary or DA?,Both can be used.,https://gyeon.zendesk.com/hc/en-us/articles/18582186095644-Rotary-or-DA,18582186095644
_BRAND:gyeon:q2m_general,Q²M DeFrost,Q²M Collection,Can I use Q²M DeFrost as winter screenwash?,No.,https://gyeon.zendesk.com/hc/en-us/articles/18581367260572-Can-I-use-Q-M-DeFrost-as-winter-screenwash,18581367260572
Q2M-GPYA1000M,Q²M Glass+,Q²M Collection,Do I need to agitate the solution?,This solution requires swiping motion with aid of a microfibre.,https://gyeon.zendesk.com/hc/en-us/articles/18579518608412-Do-I-need-to-agitate-the-solution,18579518608412
Q2M-EW1000M,Q²M ECOWash,Q²M Collection,Can I mix Q²M ECOWash with my shampoo?,"No, Q²M ECOWash must be used as standalone product.",https://gyeon.zendesk.com/hc/en-us/articles/18565735656604-Can-I-mix-Q-M-ECOWash-with-my-shampoo,18565735656604
Q2M-TOTR1000M,Q²M TotalRemover,Q²M Collection,Will Q²M TotalRemover will damage/alter my paint work?,"No, it's safe for all painted surfaces.",https://gyeon.zendesk.com/hc/en-us/articles/18564492935580-Will-Q-M-TotalRemover-will-damage-alter-my-paint-work,18564492935580
Q2M-CDYA1000M,Q²M CeramicDetailer,Q²M Collection,Can I apply multiple layers?,Yes.,https://gyeon.zendesk.com/hc/en-us/articles/18563965019036-Can-I-apply-multiple-layers,18563965019036
Q2M-FCNA1000M,Q²M FabricCleaner,Q²M Collection,Do I need to agitate the solution ?,This solution requires swiping motion with aid of a microfibre or a brush.,https://gyeon.zendesk.com/hc/en-us/articles/5743883311889-Do-I-need-to-agitate-the-solution,5743883311889
Q2M-APYA4000M,Q²M APC,Q²M Collection,Do I need to agitate the solution ?,"Yes, you can.",https://gyeon.zendesk.com/hc/en-us/articles/5743111956625-Do-I-need-to-agitate-the-solution,5743111956625
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED,Q²M Collection,Do I need to agitate the solution ?,"This solution doesn't require agitation, however, it can be done.",https://gyeon.zendesk.com/hc/en-us/articles/5742177894673-Do-I-need-to-agitate-the-solution,5742177894673
Q2M-RWYA1000M,Q²M RestartWash,Q²M Collection,Do I need to agitate the solution?,Yes.,https://gyeon.zendesk.com/hc/en-us/articles/5741177647505-Do-I-need-to-agitate-the-solution,5741177647505
Q2M-PPFW500M,Q²M PPF Wash,Q²M Collection,Do I need to agitate the solution?,Yes.,https://gyeon.zendesk.com/hc/en-us/articles/360004018577-Do-I-need-to-agitate-the-solution,360004018577
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED,Q²M Collection,How long it last?,Q²M PPF Maintain REDEFINED last up to 6 weeks.,https://gyeon.zendesk.com/hc/en-us/articles/360003986218-How-long-it-last,360003986218
Q2M-TWYA500M,Q²M TowelWash,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000983277-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000983277
Q2M-PRYA250M,Q²M Preserve,Q²M Collection,Do I need to agitate the solution ?,This solution requires swiping motion with aid of a microfibre or Q²M MF applicator,https://gyeon.zendesk.com/hc/en-us/articles/360000983237-Do-I-need-to-agitate-the-solution,360000983237
_BRAND:gyeon:q2m_general,Q²M Glass,Q²M Collection,Do I need to agitate the solution ?,This solution requires swiping motion with aid of a microfibre,https://gyeon.zendesk.com/hc/en-us/articles/360000982977-Do-I-need-to-agitate-the-solution,360000982977
Q2M-CRYA250M,Q²M Cure REDEFINED,Q²M Collection,Can I apply multiple layers? ,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000991918-Can-I-apply-multiple-layers,360000991918
Q2M-CMR500M,Q²M Cure Matte REDEFINED,Q²M Collection,How long it last ?,Q²M Cure Matte REDEFINED last up to 6 weeks.,https://gyeon.zendesk.com/hc/en-us/articles/360000991598-How-long-it-last,360000991598
_BRAND:gyeon:q2m_general,Q²M WetCoat Essence,Q²M Collection,Do I need to agitate the solution ?,"No, it's an only spray and rinse formula.",https://gyeon.zendesk.com/hc/en-us/articles/360000991378-Do-I-need-to-agitate-the-solution,360000991378
Q2M-WCYA4000M,Q²M WetCoat,Q²M Collection,Do I need to agitate the solution ?,"No, it's an only spray and rinse formula.",https://gyeon.zendesk.com/hc/en-us/articles/360000991278-Do-I-need-to-agitate-the-solution,360000991278
Q2M-PO1000M,Q²M Polish,Q²M Collection,Rotary or DA ?,Can be used with both types of polishers.,https://gyeon.zendesk.com/hc/en-us/articles/360000981597-Rotary-or-DA,360000981597
Q2M-CM1000M,Q²M Compound,Q²M Collection,Rotary or DA ?,Can be used with both types of polishers.,https://gyeon.zendesk.com/hc/en-us/articles/360000990938-Rotary-or-DA,360000990938
Q2M-CMPR1000M,Q²M Compound+ REDEFINED,Q²M Collection,Rotary or DA ?,Can be used with both types of polishers.,https://gyeon.zendesk.com/hc/en-us/articles/360000979977-Rotary-or-DA,360000979977
Q2M-PYA4000M,Q²M Prep,Q²M Collection,Do I need to agitate the solution ?,This solution requires swiping motion with aid of a microfibre,https://gyeon.zendesk.com/hc/en-us/articles/360000962197-Do-I-need-to-agitate-the-solution,360000962197
Q2M-BPYA1000M,Q²M Bathe+,Q²M Collection,Do I need to agitate the solution ?,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000961937-Do-I-need-to-agitate-the-solution,360000961937
Q2M-BYA4000M,Q²M Bathe,Q²M Collection,Do I need to agitate the solution ?,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000961477-Do-I-need-to-agitate-the-solution,360000961477
Q2M-TR4000M,Q²M Tar REDEFINED,Q²M Collection,Do I need to agitate the solution ?,This solution can require swiping motion with aid of a microfibre,https://gyeon.zendesk.com/hc/en-us/articles/360000961317-Do-I-need-to-agitate-the-solution,360000961317
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,Do I need to agitate the solution ?,"This solution doesn't require agitation, however, it can be done.",https://gyeon.zendesk.com/hc/en-us/articles/360000961157-Do-I-need-to-agitate-the-solution,360000961157
Q2M-CLR500M,Q²M ClayLube REDEFINED,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000972238-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000972238
